Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Hero Section,Main visual and text introduction to the page's content.,M,1,Includes image and styled text.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,hero_main,Main Hero,Visual and textual content combined.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Contact Call-to-Action,Encourages user interaction for more information.,S,1,Static content with links.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,contact_cta,Call-to-Action,Promotes user engagement.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Secondary Hero,Provides additional imagery and information.,M,1,Includes styled visual content.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,hero_secondary,Secondary Hero,Supports main hero content.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Symptoms Section,Explains symptoms related to the condition.,M,1,Detailed text and styled layout.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,symptoms_section,Informational Section,Educational content.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Causes Section,Discusses potential causes of the condition.,M,1,Detailed text and styled layout.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,causes_section,Informational Section,Educational content.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Treatment Section,Details treatment options for the condition.,M,1,Detailed text and styled layout.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,treatment_section,Informational Section,Educational content.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Video Section,Embedded video explaining treatment options.,C,1,Includes video embedding and interactive elements.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,video_section,Video Content,Interactive media component.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Information Section,Comprehensive details about the product and safety.,M,1,Detailed text and styled layout.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,info_section,Informational Section,Educational content.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Footer Section,Footer with navigation links and legal information.,S,1,Static links and simple layout.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,footer,Footer,Standard footer component.
Espondilitis Anquilosante | Humira Puerto Rico,Utility Strip,Provides quick access to contact information and subscription links.,S,1,Simple accessibility and layout considerations.,https://www.humirapr.com/espondilitis_anquilosante/,global_utility_strip,Utility strip,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Primary Navigation,Main navigation bar with links to various sections and dropdown menus.,C,1,Complex navigation with dropdowns and accessibility requirements.,https://www.humirapr.com/espondilitis_anquilosante/,primary_navigation,Main navigation,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Hero Section,Highlights the main message with a large image and prominent text.,M,1,Requires styling and layout adjustments for large images and text.,https://www.humirapr.com/espondilitis_anquilosante/,hero_section,Hero banner,Matched to catalog entry 'Hero'.
Espondilitis Anquilosante | Humira Puerto Rico,Contact Call-to-Action,Encourages users to contact for more information or assistance.,S,1,Simple call-to-action functionality.,https://www.humirapr.com/espondilitis_anquilosante/,contact_cta,Subscribe or contact,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Symptoms Section,"Details the symptoms of the condition, including visual aids.",M,1,Content-heavy with visual aids requiring layout optimization.,https://www.humirapr.com/espondilitis_anquilosante/,symptoms_section,Symptoms description,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Comparison Section,Compares different types of back pain with detailed descriptions.,M,1,Requires structured content presentation for clear comparison.,https://www.humirapr.com/espondilitis_anquilosante/,comparison_section,Comparison table,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Causes Section,Explains the causes and risk factors of the condition.,M,1,Content-heavy with structured information.,https://www.humirapr.com/espondilitis_anquilosante/,causes_section,Causes explanation,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Diagnosis and Treatment,Provides information on diagnosis methods and treatment options.,M,1,Requires structured content presentation for medical information.,https://www.humirapr.com/espondilitis_anquilosante/,diagnosis_treatment_section,Diagnosis and treatment,No direct match in catalog.
Espondilitis Anquilosante | Humira Puerto Rico,Video Section,Features a video explaining how the medication works.,M,1,Video embedding and performance optimization.,https://www.humirapr.com/espondilitis_anquilosante/,video_section,Educational video,Matched to catalog entry 'Video'.
Espondilitis Anquilosante | Humira Puerto Rico,Footer Section,Contains links to important information and legal notices.,S,1,Basic layout and styling for footer content.,https://www.humirapr.com/espondilitis_anquilosante/,footer_section,Footer,Matched to catalog entry 'Footer'.
Uveítis No Infecciosa | Humira Puerto Rico,Global Utility Strip,Provides quick access to contact information and subscription links.,S,1,Basic static content with minimal interactivity.,https://www.humirapr.com/uveitis_no_infecciosa/,global_utility_strip,Utility strip,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Primary Navigation,"Main navigation for the site, includes dropdown menus.",M,1,Includes dropdown interactivity and multiple nested levels.,https://www.humirapr.com/uveitis_no_infecciosa/,primary_navigation,Main navigation,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Hero Section,Prominent introductory section with title and supporting text.,M,1,Includes styled text and media elements.,https://www.humirapr.com/uveitis_no_infecciosa/,hero_section,Primary Hero,Mapped to the 'Hero' block from the catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Secondary Hero,Additional emphasis with call-to-action and supporting visuals.,M,1,Similar to the primary hero but with additional customization.,https://www.humirapr.com/uveitis_no_infecciosa/,secondary_hero,Secondary Hero,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Contact Call-to-Action,Encourages users to reach out for more information or assistance.,S,1,Simple interactive call-to-action.,https://www.humirapr.com/uveitis_no_infecciosa/,contact_cta,Contact CTA,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Types of Uveitis,Educational content detailing types of uveitis.,S,1,Static textual and visual content.,https://www.humirapr.com/uveitis_no_infecciosa/,uveitis_types,Informational Content,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Treatment Options,Details available treatments for uveitis.,S,1,Primarily textual content with possible links.,https://www.humirapr.com/uveitis_no_infecciosa/,uveitis_treatment,Treatment Details,No direct match found in the AEM catalog.
Uveítis No Infecciosa | Humira Puerto Rico,Footer,Site-wide footer with links and legal information.,S,1,Static content with basic styling.,https://www.humirapr.com/uveitis_no_infecciosa/,footer,Footer,Mapped to the 'Footer' block from the catalog.
