Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Hidradenitis Suppurativa (HS) Differential Diagnosis,Primary Navigation,Main site navigation including links to major sections.,M,1,Includes dropdown menus and hierarchical structure.,https://www.hsdiseasesource.com/hs-differential-diagnosis,primary_navigation,Main navigation,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Hero Section,Prominent section featuring the page's main image and title.,M,1,Involves custom styling and responsive design.,https://www.hsdiseasesource.com/hs-differential-diagnosis,hero_section,Hero banner,Mapped to 'Hero' in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Breadcrumb Navigation,Displays the user's location within the site hierarchy.,S,1,Simple breadcrumb trail for navigation.,https://www.hsdiseasesource.com/hs-differential-diagnosis,breadcrumb_navigation,Breadcrumbs,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Importance of Early Diagnosis,Highlights the significance of early diagnosis for HS.,S,1,Text-based content block.,https://www.hsdiseasesource.com/hs-differential-diagnosis,importance_of_early_diagnosis,Rich text,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,HS Diagnosis Statistics,Provides statistical insights into HS diagnosis challenges.,M,1,Includes data visualization or structured content.,https://www.hsdiseasesource.com/hs-differential-diagnosis,hs_diagnosis_statistics,Statistics display,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Differential Diagnoses,Details various differential diagnoses for HS.,M,1,Structured content with potential interactivity.,https://www.hsdiseasesource.com/hs-differential-diagnosis,differential_diagnoses,Comparative cards,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Diagnosis Quiz,Interactive quiz to test knowledge on HS diagnosis.,C,1,Interactive component with user input and validation.,https://www.hsdiseasesource.com/hs-differential-diagnosis,diagnosis_quiz,Interactive quiz,No exact match found in AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Utility Strip,Provides quick access links for navigation and user actions.,S,1,Minimal implementation complexity due to simple links.,https://www.hsdiseasesource.com/hs-disease-staging,global_utility_strip,Utility strip,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Primary Navigation,Main navigation for site sections.,M,1,Moderate complexity due to hierarchical navigation structure.,https://www.hsdiseasesource.com/hs-disease-staging,primary_navigation,Main navigation,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Hero Section,Large visual introduction to the page content.,M,1,Includes CSS and JS for styling and interaction.,https://www.hsdiseasesource.com/hs-disease-staging,hero_section,Hero,Matched with the AEM catalog's Hero block.
Hidradenitis Suppurativa (HS) Hurley Stages,Breadcrumb Navigation,Displays hierarchical location within the site.,S,1,Simple layout and functionality.,https://www.hsdiseasesource.com/hs-disease-staging,breadcrumb_navigation,Breadcrumb navigation,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Hurley Staging Introduction,Provides introductory text for the Hurley Staging System.,S,1,Static content with basic styling.,https://www.hsdiseasesource.com/hs-disease-staging,hurley_staging_intro,Rich text,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Hurley Staging Details,Detailed descriptions and visuals for Hurley Stages.,M,1,Includes images and text layout.,https://www.hsdiseasesource.com/hs-disease-staging,hurley_staging_details,Detailed content,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Severity Considerations,Information on additional factors for disease severity.,M,1,Flexible layout with columns.,https://www.hsdiseasesource.com/hs-disease-staging,severity_considerations,Content layout,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Case Studies CTA,Encourages user action to view case studies.,S,1,Simple call-to-action design.,https://www.hsdiseasesource.com/hs-disease-staging,case_studies_cta,Call-to-action,No direct match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Hurley Stages,Footer Links,Footer section with links and legal information.,M,1,Involves fragments and styling.,https://www.hsdiseasesource.com/hs-disease-staging,footer_links,Footer,Matched with the AEM catalog's Footer block.
Hidradenitis Suppurativa (HS) Patient Case Studies,Global Utility Strip,"Provides quick access to contact information, subscription options, and links to related sites.",S,1,Basic navigation and contact information.,https://www.hsdiseasesource.com/hs-case-studies,global_utility_strip,Utility strip,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Primary Header,Displays the site logo and primary navigation menu.,M,1,Includes logo and multi-level navigation.,https://www.hsdiseasesource.com/hs-case-studies,primary_header,Main navigation,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Hero Section,Features a prominent image and title to introduce the page content.,M,1,Includes visual and textual elements for emphasis.,https://www.hsdiseasesource.com/hs-case-studies,hero_section,Hero banner,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Breadcrumb Navigation,Shows the user's location within the site hierarchy.,S,1,Simple navigational aid.,https://www.hsdiseasesource.com/hs-case-studies,breadcrumb_navigation,Breadcrumb trail,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Case Study 1,Detailed information about the first patient case study.,M,1,Content-heavy block with structured data.,https://www.hsdiseasesource.com/hs-case-studies,case_study_1,Case study,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Case Study 2,Detailed information about the second patient case study.,M,1,Content-heavy block with structured data.,https://www.hsdiseasesource.com/hs-case-studies,case_study_2,Case study,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Case Study 3,Detailed information about the third patient case study.,M,1,Content-heavy block with structured data.,https://www.hsdiseasesource.com/hs-case-studies,case_study_3,Case study,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Call-to-Action Section,Encourages users to explore related content or take specific actions.,S,1,Simple interactive element.,https://www.hsdiseasesource.com/hs-case-studies,cta_section,Call-to-action,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,References Section,Provides citations and references for the content presented on the page.,S,1,Textual content listing references.,https://www.hsdiseasesource.com/hs-case-studies,references_section,References,No direct match in catalog.
Hidradenitis Suppurativa (HS) Patient Case Studies,Footer,Contains site-wide links and additional navigation options.,S,1,Standard footer implementation.,https://www.hsdiseasesource.com/hs-case-studies,footer,Footer,Matched with catalog entry.
