Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Bay Area Opportunities | AbbVie,Primary Header Navigation,Primary navigation and branding for the site.,M,2,Includes branding elements and possibly dropdown menus.,https://www.abbvie.com/join-us/bay-area-opportunities.html,header_navigation,Main navigation,Ensure accessibility compliance for dropdowns.,screenshots/blocks/header_navigation__default.png
Bay Area Opportunities | AbbVie,Introduction Content,Introduction text and call-to-action buttons.,S,1,Simple text and buttons without interactive elements.,https://www.abbvie.com/join-us/bay-area-opportunities.html,intro_content,Introductory content,Verify consistency in button styling.,screenshots/blocks/intro_content__default.png
Bay Area Opportunities | AbbVie,Campus Teaser,Highlights the campus with a teaser and link to a virtual tour.,M,1,Includes external link embedding and teaser styling.,https://www.abbvie.com/join-us/bay-area-opportunities.html,campus_teaser,Campus teaser,Ensure links are functional and styled appropriately.,screenshots/blocks/campus_teaser__default.png
Bay Area Opportunities | AbbVie,Image Carousel,Image carousel showcasing various aspects of the campus.,C,1,"Requires navigation buttons, slide indicators, and responsive behavior.",https://www.abbvie.com/join-us/bay-area-opportunities.html,carousel_gallery,Image carousel,Ensure smooth transitions and accessibility compliance.,screenshots/blocks/carousel_gallery__default.png
Bay Area Opportunities | AbbVie,Focus Areas,Detailed information about focus areas with images and text.,M,1,Involves column layouts and content alignment.,https://www.abbvie.com/join-us/bay-area-opportunities.html,focus_areas,Focus area columns,Verify responsive behavior for different screen sizes.,screenshots/blocks/focus_areas__default.png
Bay Area Opportunities | AbbVie,Breakthroughs Section,Information about pioneering breakthroughs and innovation.,M,1,Similar to focus areas but may involve additional text formatting.,https://www.abbvie.com/join-us/bay-area-opportunities.html,breakthroughs_section,Breakthrough columns,Ensure consistent styling with focus areas.,screenshots/blocks/breakthroughs_section__default.png
Bay Area Opportunities | AbbVie,Innovation Section,Details on the innovative culture and opportunities at the company.,M,1,Requires column layouts and detailed content styling.,https://www.abbvie.com/join-us/bay-area-opportunities.html,innovation_section,Innovation columns,Check for uniformity in column width and spacing.,screenshots/blocks/innovation_section__default.png
AbbVie Pride | AbbVie,Content Highlight,Features highlighted content or announcements.,S,1,Simple content highlighting functionality.,https://www.abbvie.com/join-us/life-at-abbvie/employee-resource-groups/abbvie-pride.html,content_highlight,Highlight,No direct match found in AEM catalog.,screenshots/blocks/content_highlight__default.png
Tunisia | AbbVie,Content Section 1,Provides information about the organization's principles and values.,S,2,Static content without complex interactivity.,https://www.abbvie.com/contact-center/locations/tunisia.html,content_section_1,Informational text,No catalog match found.,screenshots/blocks/content_section_1__default.png
Tunisia | AbbVie,Content Section 2,Showcases stories and profiles related to the organization.,M,2,Cards with potential interactivity or dynamic loading.,https://www.abbvie.com/contact-center/locations/tunisia.html,content_section_2,Story cards,No catalog match found.,screenshots/blocks/content_section_2__default.png
Tunisia | AbbVie,Content Section 3,Displays facts and recognitions about the organization.,M,1,Structured data presentation likely requiring accessibility features.,https://www.abbvie.com/contact-center/locations/tunisia.html,content_section_3,Recognition cards,No catalog match found.,screenshots/blocks/content_section_3__default.png
Why AbbVie | AbbVie,Featured Links,List of important links related to the page's content.,S,1,Simple list structure with basic styling.,https://www.abbvie.com/join-us/why-abbvie.html,featured_links,Important links,Ensure link accessibility and proper styling.,screenshots/blocks/featured_links__default.png
Slovenia | AbbVie,Patients Section,Provides resources and support for patients.,S,4,Static content with informational focus.,https://www.abbvie.com/contact-center/locations/slovenia.html,patients_section,Text content,Include clear call-to-action elements for user engagement.,screenshots/blocks/patients_section__default.png
Student programs | AbbVie,Content Section One,"Displays a content area with title, text, and call-to-action.",S,2,Simple layout with minimal interactivity.,https://www.abbvie.com/join-us/student-programs.html,content_section_one,Text block with CTA,Verify alignment and spacing.,screenshots/blocks/content_section_one__default.png
Student programs | AbbVie,Content Section Two,Provides additional textual content and links.,S,2,Straightforward implementation with basic links.,https://www.abbvie.com/join-us/student-programs.html,content_section_two,Text block with links,Ensure link styling and hover effects.,screenshots/blocks/content_section_two__default.png
Cerevel is now part of AbbVie | AbbVie,Lead Content,Presents the primary message and call-to-action for the page.,M,4,Involves dynamic content and potential user interaction.,https://www.abbvie.com/cerevel.html,lead_content,Content lead,No direct match found in catalog.,screenshots/blocks/lead_content__default.png
Cerevel is now part of AbbVie | AbbVie,Neuroscience Section,Showcases information about neuroscience focus with an image and text.,M,2,Requires integration of multimedia and structured content.,https://www.abbvie.com/cerevel.html,neuroscience_section,Content showcase,No direct match found in catalog.,screenshots/blocks/neuroscience_section__default.png
Cerevel is now part of AbbVie | AbbVie,Footer Social Media,Displays social media links for the organization.,S,1,Simple integration of static links.,https://www.abbvie.com/cerevel.html,footer_social_media,Social media,Matched with 'Footer' block in catalog.,screenshots/blocks/footer_social_media__default.png
Cerevel is now part of AbbVie | AbbVie,Footer Legal,Contains legal and accessibility information.,M,2,May involve accessibility compliance requirements.,https://www.abbvie.com/cerevel.html,footer_legal,Legal footer,Matched with 'Footer' block in catalog.,screenshots/blocks/footer_legal__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Content Grid 1,Grid layout showcasing an image and text content with a button.,M,1,Grid layout with interactive elements.,https://www.abbvie.com/celsius-therapeutics.html,content_grid_1,Content grid,No direct match in catalog.,screenshots/blocks/content_grid_1__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Content Grid 2,"Another grid layout with image and text, providing additional information.",M,1,Additional grid layout requiring structured content.,https://www.abbvie.com/celsius-therapeutics.html,content_grid_2,Content grid,No direct match in catalog.,screenshots/blocks/content_grid_2__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Footer Primary Links,Primary navigation links in the footer.,M,1,Footer includes structured navigation links.,https://www.abbvie.com/celsius-therapeutics.html,footer_primary_links,Footer links,Matched to 'Footer' in the catalog.,screenshots/blocks/footer_primary_links__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Footer Social Links,Social media links in the footer.,M,1,Footer includes social media integration.,https://www.abbvie.com/celsius-therapeutics.html,footer_social_links,Footer links,Matched to 'Footer' in the catalog.,screenshots/blocks/footer_social_links__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Footer Popular Pages,Links to popular pages in the footer.,M,1,Footer includes structured navigation links.,https://www.abbvie.com/celsius-therapeutics.html,footer_popular_pages,Footer links,Matched to 'Footer' in the catalog.,screenshots/blocks/footer_popular_pages__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Footer External Links,External links section in the footer.,M,1,Footer includes external link integrations.,https://www.abbvie.com/celsius-therapeutics.html,footer_external_links,Footer links,Matched to 'Footer' in the catalog.,screenshots/blocks/footer_external_links__default.png
Celsius Therapeutics is now a part of AbbVie | AbbVie,Footer Legal Links,Legal and policy-related links in the footer.,M,1,Footer includes legal content and navigation.,https://www.abbvie.com/celsius-therapeutics.html,footer_legal_links,Footer links,Matched to 'Footer' in the catalog.,screenshots/blocks/footer_legal_links__default.png
Nimble Therapeutics is now part of AbbVie | AbbVie,Global Utility Navigation,Provides quick access to search and other utility links.,S,1,Simple utility navigation with minimal interactivity.,https://www.abbvie.com/nimbletherapeutics.html,global_utility_nav,Utility strip,No matching block found in the catalog.,screenshots/blocks/global_utility_nav__default.png
Nimble Therapeutics is now part of AbbVie | AbbVie,CTA Button - Announcement,Call-to-action button linking to the announcement.,S,1,Single interactive button with link functionality.,https://www.abbvie.com/nimbletherapeutics.html,cta_button_announcement,CTA button,No matching block found in the catalog.,screenshots/blocks/cta_button_announcement__default.png
Nimble Therapeutics is now part of AbbVie | AbbVie,Immunology Section,Highlights the company's focus on immunology with text and image.,M,2,"Section with text, images, and potential layout challenges.",https://www.abbvie.com/nimbletherapeutics.html,immunology_section,Content section,No matching block found in the catalog.,screenshots/blocks/immunology_section__default.png
Nimble Therapeutics is now part of AbbVie | AbbVie,Career Section,Information about careers at the company with text and image.,M,1,"Section with text, images, and potential layout challenges.",https://www.abbvie.com/nimbletherapeutics.html,career_section,Content section,No matching block found in the catalog.,screenshots/blocks/career_section__default.png
Mitokinin is now part of AbbVie | AbbVie,Footer Primary Links,Contains primary navigational links in the footer.,M,1,Moderate complexity due to navigational links and styling.,https://www.abbvie.com/mitokinin.html,footer_primary,Primary footer links,Ensure accessibility and responsive layout.,screenshots/blocks/footer_primary__default.png
Mitokinin is now part of AbbVie | AbbVie,Footer Social Links,Displays social media links in the footer.,M,1,Moderate complexity due to integration of external links and styling.,https://www.abbvie.com/mitokinin.html,footer_social,Social media links,Ensure proper handling of external link navigation.,screenshots/blocks/footer_social__default.png
ImmunoGen is now part of AbbVie | AbbVie,Spotlight Section,Showcases featured content and supporting imagery.,M,1,Featured content with imagery requires responsive design and layout.,https://www.abbvie.com/immunogen.html,spotlight_section,Spotlight content,Mapped to Cards block for featured content display.,screenshots/blocks/spotlight_section__default.png
ImmunoGen is now part of AbbVie | AbbVie,Secondary Spotlight,Highlights additional content with imagery and text.,M,1,Similar to spotlight section with additional content handling.,https://www.abbvie.com/immunogen.html,secondary_spotlight,Secondary spotlight,Mapped to Cards block for similar functionality.,screenshots/blocks/secondary_spotlight__default.png
AbbVie Foundation | AbbVie,Content Section - Who We Are,Describes organizational details and links.,M,1,Text and link-heavy section; moderate implementation effort.,https://www.abbvie.com/sustainability/abbvie-foundation.html,content_section_who_we_are,Informational content,No direct match found in AEM catalog.,screenshots/blocks/content_section_who_we_are__default.png
AbbVie Foundation | AbbVie,Content Section - Science,Highlights scientific endeavors and links.,M,1,Text and link-heavy section; moderate implementation effort.,https://www.abbvie.com/sustainability/abbvie-foundation.html,content_section_science,Informational content,No direct match found in AEM catalog.,screenshots/blocks/content_section_science__default.png
Disaster Relief | AbbVie,Card Grid Section,Displays multiple cards with content previews and links.,M,1,Requires grid layout and responsive design.,https://www.abbvie.com/sustainability/disaster-relief.html,card_grid_section,Card grid,Mapped to AEM catalog block 'Cards'.,screenshots/blocks/card_grid_section__default.png
​Allergan Product Labeling and Safety Information | AbbVie,Content Section Three,Highlights the 'Patients' section with content and links.,S,1,Simple content display.,https://www.abbvie.com/allergan-labeling.html,content_section_three,Section content with links,No direct match in catalog.,screenshots/blocks/content_section_three__default.png
A History of Impact | AbbVie,Timeline Section,Displays a chronological list of milestones.,C,1,Dynamic content with interactive elements.,https://www.abbvie.com/landing/a-history-of-impact.html,milestones_section,Interactive timeline,Consider data fetching and interactivity.,screenshots/blocks/milestones_section__default.png
A History of Impact | AbbVie,Year 2023 Milestones,Highlights achievements from 2023.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2023,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2023__default.png
A History of Impact | AbbVie,Year 2022 Milestones,Highlights achievements from 2022.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2022,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2022__default.png
A History of Impact | AbbVie,Year 2021 Milestones,Highlights achievements from 2021.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2021,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2021__default.png
A History of Impact | AbbVie,Year 2020 Milestones,Highlights achievements from 2020.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2020,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2020__default.png
A History of Impact | AbbVie,Year 2019 Milestones,Highlights achievements from 2019.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2019,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2019__default.png
A History of Impact | AbbVie,Year 2018 Milestones,Highlights achievements from 2018.,M,1,Includes images and structured content.,https://www.abbvie.com/landing/a-history-of-impact.html,year_2018,Year-specific milestone,Ensure consistency across years.,screenshots/blocks/year_2018__default.png
"AbbVie Reports Third-Quarter 2025 Financial Results - Oct 31, 2025",Breadcrumbs Navigation,Displays navigational path for the current page.,S,1,Simple breadcrumb trail; no advanced functionality.,https://www.abbvie.com/latest-earnings.html,breadcrumbs,Breadcrumbs,No direct match in catalog.,screenshots/blocks/breadcrumbs__default.png
"AbbVie Reports Third-Quarter 2025 Financial Results - Oct 31, 2025",News Details,Displays specific details and highlights of the earnings report.,M,1,Detailed content with structured data display.,https://www.abbvie.com/latest-earnings.html,news_details,News details,No direct match in catalog.,screenshots/blocks/news_details__default.png
Home | AbbVie,Utility Navigation,Provides quick access to essential links like returning to AbbVie.com.,S,1,Basic navigation links without deep interaction.,https://www.abbvie.com/privacy.html,global_utility_links,Utility strip,Direct mapping to Header block for utility navigation.,screenshots/blocks/global_utility_links__default.png
Home | AbbVie,Search Functionality,Search functionality for the site.,M,1,Requires integration with search backend and accessibility compliance.,https://www.abbvie.com/privacy.html,search_bar,Search bar,Mapped to Search block for site-wide search functionality.,screenshots/blocks/search_bar__default.png
Home | AbbVie,Three Column CTA,Three columns with images and CTAs for specific user groups.,M,1,Involves layout customization and interaction with CTAs.,https://www.abbvie.com/privacy.html,three_column_cta,Three-column layout,Mapped to Columns block for structured layout.,screenshots/blocks/three_column_cta__default.png
Home | AbbVie,Cookie Preferences,Allows users to manage their cookie preferences.,M,1,Interactive modal with user preferences and potential backend integration.,https://www.abbvie.com/privacy.html,cookie_settings,Cookie preferences,Mapped to Modal block for user interaction.,screenshots/blocks/cookie_settings__default.png
Home | AbbVie,Footer Disclaimer,Legal and trademark information in the footer.,S,1,Static content without interactive elements.,https://www.abbvie.com/privacy.html,footer_disclaimer,Footer disclaimer,Mapped to Footer block for legal information.,screenshots/blocks/footer_disclaimer__default.png
Home | AbbVie,Warn on Leave Popup,Popup warning users when they attempt to leave the site.,M,1,Interactive modal requiring user acknowledgment.,https://www.abbvie.com/privacy.html,popup_warnonleave,Warn on leave,Mapped to Modal block for user alerts.,screenshots/blocks/popup_warnonleave__default.png
Home | AbbVie,Warn on Third Party Popup,Popup warning users about third-party links.,M,1,Interactive modal requiring user acknowledgment.,https://www.abbvie.com/privacy.html,popup_warnonthirdparty,Warn on third-party links,Mapped to Modal block for external link warnings.,screenshots/blocks/popup_warnonthirdparty__default.png
Home | AbbVie,Warn on Special Popup,Popup warning users about special conditions.,M,1,Interactive modal requiring user acknowledgment.,https://www.abbvie.com/privacy.html,popup_warnonspecial,Warn on special conditions,Mapped to Modal block for specific condition alerts.,screenshots/blocks/popup_warnonspecial__default.png
Abbvie DSRM,Main Content Area,Holds the primary content for the privacy inquiry page.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.abbvie.com/privacy-inquiry.html,main_content_area,default,templateIds: tpl_312,screenshots/blocks/main_content_area__default.png
Abbvie DSRM,Cookie Consent Banner,Manages user consent for cookies.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.abbvie.com/privacy-inquiry.html,cookie_consent_banner,default,templateIds: tpl_312,screenshots/blocks/cookie_consent_banner__default.png
