Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Crohn’s Disease Severity and Progression,Image Gallery,Showcases a series of images related to the topic.,M,1,Includes functionality for image display and navigation.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,image_gallery,Gallery,No direct match in catalog.
Crohn’s Disease Severity and Progression,CTA Buttons,Provides call-to-action links for further engagement.,S,1,Simple button setup for user engagement.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,cta_buttons,Call-to-action,No direct match in catalog.
Crohn’s Disease Severity and Progression,Footer Section,Displays footer content including social media links and additional resources.,S,1,Basic footer setup with predefined fragments.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,footer_section,Footer,Matched with catalog entry for Footer.
Crohn’s Disease Sitemap | Crohn’s and Colitis,Utility Navigation,Provides quick access to utility links like contact and subscribe.,S,1,Simple navigation links with no dynamic behavior.,https://www.crohnsandcolitis.com/crohns/site-map,global_utility_navigation,Utility strip,No direct match found in AEM catalog.
Crohn’s Disease Sitemap | Crohn’s and Colitis,Primary Navigation,"Main navigation menu for the site, providing access to major sections.",M,1,Hierarchical navigation with potential dropdowns.,https://www.crohnsandcolitis.com/crohns/site-map,primary_navigation,Main navigation,No direct match found in AEM catalog.
Crohn’s Disease Sitemap | Crohn’s and Colitis,Hero Section,Displays a hero section with a title and introductory content.,M,1,Requires styling and support for dynamic content.,https://www.crohnsandcolitis.com/crohns/site-map,hero_section,Hero banner,Matched to 'Hero' in AEM catalog.
Crohn’s Disease Sitemap | Crohn’s and Colitis,Main Content Columns,Displays the main content in a multi-column layout.,S,1,Basic layout structure.,https://www.crohnsandcolitis.com/crohns/site-map,main_content_columns,Content columns,No direct match found in AEM catalog.
Crohn’s Disease Sitemap | Crohn’s and Colitis,Footer Navigation,Provides additional navigation links and resources in the footer.,S,1,Simple footer navigation.,https://www.crohnsandcolitis.com/crohns/site-map,footer_navigation,Footer links,Matched to 'Footer' in AEM catalog.
Stress and IBD | Living with IBD,Utility Navigation,Provides quick access to utility links and global navigation.,M,1,Includes accessibility features and multiple interaction points.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,global_utility_navigation,Utility navigation,Ensure compliance with WCAG for navigation links.
Stress and IBD | Living with IBD,Primary Header,Displays the main branding and navigation.,M,1,Combines branding elements with navigation controls.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,primary_header,Main branding,May require dynamic updates based on user state.
Stress and IBD | Living with IBD,Main Navigation,Contains the primary navigation menu.,C,1,Deep navigation hierarchy with accessibility requirements.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,main_navigation,Primary navigation,Includes dropdown menus and interactive elements.
Stress and IBD | Living with IBD,Hero Section,Prominently displays the main topic and visual.,M,1,Includes large visual elements and responsive design.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,hero_section,Page hero,Optimize for mobile and desktop layouts.
Stress and IBD | Living with IBD,Introduction Paragraph,Provides an introductory explanation about the page's topic.,S,1,Static text content with minimal styling.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,intro_paragraph,Introduction text,Ensure readability and clear formatting.
Stress and IBD | Living with IBD,On This Page Links,Lists quick navigation links to sections within the page.,S,1,Simple list structure with anchor links.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,on_this_page_links,Quick navigation,Anchor links should be accessible and functional.
Stress and IBD | Living with IBD,Stress Faces Section,Explains various stressors and solutions using tabular format.,M,1,Includes interactive table elements and responsive design.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,stress_faces_section,Tabular content,Ensure accessibility for tabular data.
Stress and IBD | Living with IBD,Support Groups Section,Encourages users to find support groups and resources.,S,1,Static promotional content with minimal interactivity.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,support_groups_section,Resource promotion,Focus on clear call-to-action elements.
Stress and IBD | Living with IBD,Recommended Topics,Displays additional topics and resources in card format.,M,1,Includes dynamic content and responsive card design.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,recommended_topics,Content cards,Ensure cards are visually distinct and interactive.
Stress and IBD | Living with IBD,Footer Social Share,Includes social media sharing options in the footer.,S,1,Static links with minimal interactivity.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,footer_social_share,Social sharing,Ensure links are functional and accessible.
Stress and IBD | Living with IBD,Footer Links,Displays footer navigation links organized by topic.,M,1,Includes hierarchical navigation and styling.,https://www.crohnsandcolitis.com/ibd/stress-and-ibd,footer_links,Footer navigation,Optimize for clarity and accessibility.
What is Crohn’s Disease?,Utility Navigation,Provides quick access links and utility navigation for the site.,M,1,Integration of accessibility features and navigation logic.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,global_utility_strip,Utility strip,Ensures quick access to site-wide utilities.
What is Crohn’s Disease?,Main Navigation,Main site navigation with links to key sections.,C,1,Includes deep navigation layers and responsive design.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,primary_navigation,Primary navigation,Critical for user navigation and site structure.
What is Crohn’s Disease?,Hero Section,Prominent introductory section with a large image and heading.,M,1,Requires integration of visual elements and responsive design.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,hero_section,Hero banner,Sets the tone for the page.
What is Crohn’s Disease?,On This Page Links,Quick links to sections within the page for easy navigation.,S,1,Simplistic anchor-based navigation.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,on_this_page_links,Anchor links,Enhances page usability.
What is Crohn’s Disease?,IBD vs IBS Section,Explains the differences between IBD and IBS with visuals.,M,1,Integration of visual aids and structured content.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,ibd_vs_ibs_section,Informational section,Educational content with comparative visuals.
What is Crohn’s Disease?,Crohn's vs UC Section,Details the distinctions between Crohn's disease and ulcerative colitis.,M,1,Requires structured layout for comparative content.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,crohns_vs_uc_section,Comparative section,Key educational content for distinguishing diseases.
What is Crohn’s Disease?,Diagnosing Crohn's Section,Information on tests and procedures for diagnosing Crohn's disease.,M,1,Includes medical information and structured presentation.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,diagnosing_crohns_section,Diagnostic information,Crucial for patient education.
What is Crohn’s Disease?,Footer,Contains site-wide footer content and links.,M,1,Integration of global links and accessibility features.,https://www.crohnsandcolitis.com/crohns/what-is-crohns-disease,footer,Footer component,Supports site-wide navigation and branding.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Utility Navigation,Provides quick access to utility links.,S,1,Simple navigation links without interactive complexity.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,global_utility_strip,Utility strip,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Main Navigation,Main site navigation linking to major sections.,M,1,Includes hierarchical navigation structure.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,primary_navigation,Primary navigation,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Hero Section,Introductory section with headline and imagery.,M,1,Prominent visual and text components.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,hero_section,Hero,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,On This Page CTAs,Quick navigation links to page sections.,S,1,Simple links for intra-page navigation.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,on_this_page_ctas,Subscribe,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Support Networks Section,Highlights available support networks.,M,1,Content presentation without interactive components.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,support_networks_section,Support networks,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Social Media Section,Showcases social media groups for engagement.,M,1,Includes links and visual components.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,social_media_section,Social media,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Charities Section,Lists charities supporting the cause.,S,1,Simple list content.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,charities_section,Charities,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Awareness and Advocacy Section,Promotes awareness campaigns.,M,1,Includes promotional content and calls to action.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,awareness_advocacy_section,Awareness campaigns,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Recommended Topics,Links to additional relevant topics.,S,1,Simple links without interactive depth.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,recommended_topics,Recommendations,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Footer,Site-wide footer links and legal information.,S,1,Basic footer functionality with styling.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,footer,Footer,Matched to catalog entry.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Back to Top Button,Navigates quickly to the top of the page.,S,1,Simple button functionality.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,back_to_top,Utility button,No matching catalog entry found.
Support and Resources for Crohn’s Disease and Ulcerative Colitis,Cookie Consent,Manages user consent for cookies.,M,1,Includes interactive consent management.,https://www.crohnsandcolitis.com/tools-and-support/support-and-resources,cookie_consent,Cookie preferences,No matching catalog entry found.
sitemap,Utility Navigation,Provides utility links and navigation options for the site.,M,1,Includes accessibility and responsive considerations for utility navigation.,https://www.crohnsandcolitis.com/sitemap,global_utility_navigation,Utility Navigation,Matches the Header block from AEM catalog.
sitemap,Primary Navigation,Main navigation menu for accessing primary site sections.,C,1,Deep navigation structure with potential for complex accessibility requirements.,https://www.crohnsandcolitis.com/sitemap,primary_navigation,Main Navigation,Matches the Header block from AEM catalog.
sitemap,Hero Section,"Prominent section at the top of the page, often containing a large image or call-to-action.",M,1,Styling and layout for hero images and text.,https://www.crohnsandcolitis.com/sitemap,hero_section,Hero,Matches the Hero block from AEM catalog.
sitemap,Main Content,The primary content area of the page.,M,1,General content layout and rendering.,https://www.crohnsandcolitis.com/sitemap,main_content_area,Content Area,No direct match found in the AEM catalog.
sitemap,Footer Links,"Contains links to important sections like legal, tools, and support.",M,1,Footer layout and link accessibility.,https://www.crohnsandcolitis.com/sitemap,footer_links,Footer,Matches the Footer block from AEM catalog.
sitemap,Social Media Links,Links to the organization's social media profiles.,S,1,Simple list of social media links.,https://www.crohnsandcolitis.com/sitemap,social_media_links,Social Links,No direct match found in the AEM catalog.
sitemap,Back to Top Button,Button to quickly scroll back to the top of the page.,S,1,Single interactive button for navigation.,https://www.crohnsandcolitis.com/sitemap,back_to_top_button,Back to Top,No direct match found in the AEM catalog.
sitemap,Modal Dialogs,Interactive modals for user actions and confirmations.,M,1,Includes accessibility and dynamic content handling.,https://www.crohnsandcolitis.com/sitemap,modals,Modal,Matches the Modal block from AEM catalog.
Crohn’s Disease Treatment Options,Global Utility Navigation,Provides utility links and navigation for the site.,S,1,Basic navigation functionality with minimal interactivity.,https://www.crohnsandcolitis.com/crohns/treatment-options,global_utility_navigation,Utility strip,None.
Crohn’s Disease Treatment Options,Primary Header,Displays site branding and primary navigation.,M,1,"Includes branding, navigation links, and potential dropdowns.",https://www.crohnsandcolitis.com/crohns/treatment-options,primary_header,Main navigation,None.
Crohn’s Disease Treatment Options,Hero Section,Highlights main page content with a large image and heading.,M,1,Involves large visual elements and potential interactivity.,https://www.crohnsandcolitis.com/crohns/treatment-options,hero_section,Hero banner,Mapped to catalog entry for 'Hero'.
Crohn’s Disease Treatment Options,On This Page Links,Provides in-page navigation links.,S,1,Simple anchor link functionality.,https://www.crohnsandcolitis.com/crohns/treatment-options,on_this_page_links,Quick links,None.
Crohn’s Disease Treatment Options,Treatment Goals Section,Explains the importance of treatment goals.,S,1,Static informational content.,https://www.crohnsandcolitis.com/crohns/treatment-options,treatment_goals_section,Content section,None.
Crohn’s Disease Treatment Options,Treatment Options Section,Describes various treatment options for Crohn's disease.,S,1,Static informational content.,https://www.crohnsandcolitis.com/crohns/treatment-options,treatment_options_section,Content section,None.
Crohn’s Disease Treatment Options,Complications Section,Discusses potential complications and surgical options.,S,1,Static informational content.,https://www.crohnsandcolitis.com/crohns/treatment-options,complications_section,Content section,None.
Crohn’s Disease Treatment Options,Inline Call-to-Action,Encourages further user interaction or exploration.,M,1,Requires visual and interactive design.,https://www.crohnsandcolitis.com/crohns/treatment-options,inline_cta,Call-to-Action,None.
Impact of IBD | Living with IBD,Utility Navigation,"Provides global navigation options such as contact, subscribe, and group sites.",M,1,Complexity due to potential dynamic content and accessibility requirements.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,global_utility_strip,Utility strip,Requires alignment with site-wide navigation patterns.
Impact of IBD | Living with IBD,Primary Header,Displays the main branding and navigation menu for the site.,C,1,Includes detailed navigation and branding elements.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,primary_header,Main navigation,Ensure compliance with accessibility standards and responsive design.
Impact of IBD | Living with IBD,Hero Section,"Showcases the main message and visual for the page, emphasizing the impact of IBD.",M,1,Contains visual and textual elements requiring precise alignment.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,hero_section,Hero with image and text,Ensure visual hierarchy aligns with page goals.
Impact of IBD | Living with IBD,Page Introduction,Provides an introduction and overview of the page's purpose and content.,S,1,Primarily static content with minimal interactivity.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,main_content_intro,Rich text introduction,Content should be easily editable.
Impact of IBD | Living with IBD,Interactive Tool,Embeds an interactive tool for users to measure the impact of IBD.,C,1,Integration of dynamic form elements and data handling.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,interactive_tool,Embedded tool,Requires testing for functionality and data accuracy.
Impact of IBD | Living with IBD,Footer Navigation,Contains links to various site sections and legal information.,M,1,Includes structured links and compliance information.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,footer_navigation,Standard footer,Ensure all links are functional and content is up-to-date.
Impact of IBD | Living with IBD,Back to Top Button,Allows users to quickly navigate back to the top of the page.,S,1,Simple functionality with minimal styling.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,back_to_top,Scroll to top,Ensure smooth scrolling functionality.
Impact of IBD | Living with IBD,Cookie Consent Modal,Provides an interface for managing cookie settings and privacy preferences.,M,1,Integration with legal compliance tools and user preferences.,https://www.crohnsandcolitis.com/ibd/impact-of-ibd,cookie_consent,Cookie preferences,Ensure compliance with GDPR and similar regulations.
What Causes Ulcerative Colitis?,Utility Navigation,Provides quick access to utility functions like contact and subscribe.,S,1,"Limited scope, basic links and navigation.",https://www.crohnsandcolitis.com/ulcerative-colitis/causes,global_utility_strip,Utility strip,Navigation links are straightforward and require minimal customization.
What Causes Ulcerative Colitis?,Primary Navigation,Facilitates main site navigation across sections.,M,1,Includes multiple levels and dropdowns for navigation.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,primary_navigation,Main navigation,Requires accessibility considerations for dropdown menus.
What Causes Ulcerative Colitis?,Hero Section,Highlights the page topic with a prominent image and heading.,S,1,Single section with image and text.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,hero_section,Page introduction,Styling and responsiveness should be verified.
What Causes Ulcerative Colitis?,Page CTAs,Provides internal page navigation links.,S,1,Simple links to anchor sections.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,on_this_page_ctas,Quick navigation,Ensure links are functional and accessible.
What Causes Ulcerative Colitis?,Immune System Content,Explains the immune system's role in ulcerative colitis.,M,1,Structured content with potential for images and text.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,immune_system_section,Informational content,May involve structured layout for readability.
What Causes Ulcerative Colitis?,Inflammation Content,Describes inflammation in ulcerative colitis.,M,1,"Similar to immune system section, structured content.",https://www.crohnsandcolitis.com/ulcerative-colitis/causes,inflammation_section,Informational content,Consistency in styling with related sections.
What Causes Ulcerative Colitis?,Causes Content,Details causes of ulcerative colitis.,M,1,Content-heavy section requiring clear layout.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,uc_causes_section,Informational content,Ensure content is well-organized and accessible.
What Causes Ulcerative Colitis?,Next Page Link,Provides navigation to the next page in sequence.,S,1,Single link styled as a card.,https://www.crohnsandcolitis.com/ulcerative-colitis/causes,next_page_cta,Navigation card,Styling should align with site design.
Ulcerative Colitis Sitemap | Crohn’s and Colitis,Utility Links Bar,Provides quick access to utility links and resources.,S,1,Simple utility navigation without deep interactivity.,https://www.crohnsandcolitis.com/ulcerative-colitis/site-map,global_utility_strip,Utility strip,Could not map to an exact AEM catalog block.
Ulcerative Colitis Sitemap | Crohn’s and Colitis,Primary Navigation,Main site navigation with links to key sections.,C,1,Primary navigation often involves deep hierarchical structures and accessibility considerations.,https://www.crohnsandcolitis.com/ulcerative-colitis/site-map,primary_navigation,Main navigation,Could not map to an exact AEM catalog block.
Ulcerative Colitis Sitemap | Crohn’s and Colitis,Hero Section,Prominent section introducing the sitemap with a title.,M,1,Hero block includes large visual elements and positioning.,https://www.crohnsandcolitis.com/ulcerative-colitis/site-map,hero_section,Hero,Mapped to AEM catalog block 'Hero'.
Ulcerative Colitis Sitemap | Crohn’s and Colitis,Content Area,Main content area with categorized links to site sections.,M,1,Content columns require layout management and potentially dynamic content.,https://www.crohnsandcolitis.com/ulcerative-colitis/site-map,content_columns,Categorized links,Could not map to an exact AEM catalog block.
Ulcerative Colitis Sitemap | Crohn’s and Colitis,Footer Links,Footer with categorized links and legal information.,M,1,Footer includes structured links and often legal compliance considerations.,https://www.crohnsandcolitis.com/ulcerative-colitis/site-map,footer_links,Footer,Mapped to AEM catalog block 'Footer'.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Global Utility Strip,"Provides utility navigation links like contact, subscribe, and group sites.",S,1,Straightforward navigation links without deep interactivity.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,global_utility_strip,Utility strip,No exact match found in AEM catalog.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Primary Navigation,Main site navigation with links to key sections.,M,1,Includes potential nested menus and accessibility requirements.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,primary_navigation,Main navigation,No exact match found in AEM catalog.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Hero Section,Prominent introductory section with a title and image.,M,1,Requires responsive design and potential dynamic content.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,hero_section,Hero,Matches AEM catalog entry for Hero block.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,ZIP Code Search,Interactive tool to find a gastroenterologist by ZIP code.,C,1,Interactive form with validation and dynamic results.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,zip_code_search,Search,Matches AEM catalog entry for Search block.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Rich Text Introduction,Introductory text about finding a gastroenterologist.,S,1,Simple text rendering without additional functionality.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,rich_text_intro,Rich text,No exact match found in AEM catalog.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Footer Section,"Footer with links to legal, support, and condition-specific pages.",M,1,Includes multiple links and potential dynamic data.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,footer_section,Footer,Matches AEM catalog entry for Footer block.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Back to Top Button,Button to scroll back to the top of the page.,S,1,Simple button functionality with minimal interactivity.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,back_to_top,Scroll button,No exact match found in AEM catalog.
Find a Gastroenterologist for Crohn’s Disease and Ulcerative Colitis,Terms and Conditions Modal,Modal displaying terms and conditions information.,M,1,Requires modal functionality and accessibility compliance.,https://www.crohnsandcolitis.com/find-a-gastroenterologist,modal_terms,Modal,Matches AEM catalog entry for Modal block.
IBD Diet and Exercise | Living with IBD,Global Utility Navigation,Provides utility links such as contact and subscription options.,S,1,Limited scope with basic navigation links.,https://www.crohnsandcolitis.com/ibd/diet-and-exercise,global_utility_navigation,Utility strip,No exact match found in AEM catalog.
IBD Diet and Exercise | Living with IBD,Primary Navigation,Main site navigation with links to major sections.,M,1,Includes multi-level navigation and potential accessibility requirements.,https://www.crohnsandcolitis.com/ibd/diet-and-exercise,primary_navigation,Main navigation,No exact match found in AEM catalog.
IBD Diet and Exercise | Living with IBD,On This Page CTAs,Links to key sections of the page for quick navigation.,S,1,Simple structure with direct links.,https://www.crohnsandcolitis.com/ibd/diet-and-exercise,on_this_page_ctas,Quick navigation,No exact match found in AEM catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Utility Navigation,"Provides quick access to utility links such as contact, subscribe, and group sites.",S,1,Simple navigation links without additional interactivity.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,global_utility_navigation,Utility navigation,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Main Navigation,"Main navigation menu for the site, including links to major sections.",M,1,Primary navigation often involves hierarchical structures and accessibility considerations.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,primary_navigation,Primary navigation,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Hero Section,Prominent section with a large image and headline to capture user attention.,M,1,Involves image rendering and responsive design.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,hero_section,Hero image and headline,Mapped to 'Hero' in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Info and CTA Section,Provides an overview of the page's content with quick links to sections.,S,1,Simple layout with links or buttons leading to other sections.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,info_cta_section,Overview with CTAs,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Content Columns - Symptoms,Detailed information about tracking symptoms and their importance.,S,1,Text-based content with minimal interactivity.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,content_columns_1,Educational content,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Content Columns - Questions,Guidance on preparing questions for the gastroenterologist.,S,1,Text-based content with minimal interactivity.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,content_columns_2,Guidance content,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Content Columns - Expectations,Information about setting treatment expectations.,S,1,Text-based content with minimal interactivity.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,content_columns_3,Informative content,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Content Columns - Communication,Tips on effective communication with the doctor.,S,1,Text-based content with minimal interactivity.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,content_columns_4,Advisory content,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Additional Resources,Provides further resources and tools for preparation.,S,1,Simple list or grid of resources.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,additional_resources,Resource links,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Recommended Topics,Highlights related topics and resources for further reading.,S,1,Simple list or grid of related topics.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,recommended_topics,Related topics,No exact match found in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Footer,"Footer section with links to legal information, site navigation, and contact.",S,1,Static footer with links and basic styling.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,footer,Footer links,Mapped to 'Footer' in catalog.
Prepare For Your Appointment | Crohn’s and Colitis,Back to Top,Button to quickly navigate back to the top of the page.,S,1,Single interactive button with scroll functionality.,https://www.crohnsandcolitis.com/prepare-for-your-appointment,back_to_top,Scroll-back button,No exact match found in catalog.
Ulcerative Colitis Symptoms and Flare-Ups,Utility Navigation,"Provides quick access to contact, subscription, and group site links.",S,1,Basic navigation links without dynamic components.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,global_utility_strip,Utility strip,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Primary Header,Contains the main logo and navigation links for the site.,M,1,Includes logo and primary navigation with potential dynamic behaviors.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,primary_header,Main navigation,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Mega Navigation,Displays the main navigation menu with submenus for site sections.,C,1,Complex navigation with multiple levels and dynamic submenu interactions.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,mega_navigation,Deep navigation,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Hero Section,Highlights the main topic of the page with an image and headline.,M,1,Includes styled image and text with visual prominence.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,hero_section,Hero image,Matched to catalog.
Ulcerative Colitis Symptoms and Flare-Ups,Content Introduction,Introduces the page content with a brief overview and links to sections.,S,1,Static content with simple links.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,content_intro,Introductory content,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Symptoms Section,Details about common symptoms of ulcerative colitis.,M,1,Informational content with potential styling variations.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,symptoms_section,Content section,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Flare-Ups Section,Information about managing and understanding flare-ups.,M,1,Educational content with styled containers.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,flare_ups_section,Content section,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Symptom Tracking Section,Encourages users to track symptoms and provides guidance.,M,1,Interactive content with potential user engagement.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,symptom_tracking_section,Tracking tools,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Recommended Topics,Offers additional related topics for further reading.,S,1,Static links to related content.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,recommended_topics,Suggestions,No catalog match found.
Ulcerative Colitis Symptoms and Flare-Ups,Footer,"Provides site-wide links, contact information, and social media buttons.",M,1,Includes multiple links and styled containers.,https://www.crohnsandcolitis.com/ulcerative-colitis/symptoms-flare-ups,footer,Site footer,Matched to catalog.
Crohn’s Disease Symptoms and Flare-Ups,Utility Navigation,Provides quick access to utility links for user convenience.,S,1,Basic navigation functionality without deep interactivity.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,global_utility_navigation,Utility strip,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Primary Navigation,Main navigation bar for site-wide access.,M,1,Includes dropdown menus and hierarchical navigation.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,primary_navigation,Main navigation,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Hero Section,Prominent visual section with image and headline.,M,1,Requires CSS and JS for styling and interactivity.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,hero_section,Hero banner,Mapped to 'Hero' block in catalog.
Crohn’s Disease Symptoms and Flare-Ups,On This Page Links,Anchor-based navigation for quick access to page sections.,S,1,Simple link functionality without dynamic content.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,on_this_page_ctas,Anchor links,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Symptom Details,Detailed content about Crohn's symptoms.,M,1,Includes structured content and potential interactivity.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,symptom_specifics,Content block,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Flare-Ups Info,Content describing flare-ups and management strategies.,M,1,Structured content with potential interactive elements.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,flare_ups_section,Content block,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Symptom Tracker,Guidance on tracking symptoms for better management.,M,1,May include forms or interactive elements.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,symptom_tracking,Content block,No matching catalog entry found.
Crohn’s Disease Symptoms and Flare-Ups,Recommended Topics,Links to additional resources and related topics.,S,1,Simple link functionality without dynamic content.,https://www.crohnsandcolitis.com/crohns/symptoms-flare-ups,recommended_topics,Resource links,No matching catalog entry found.
