Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Image and Text Component,Displays image and text side by side.,M,1,Combines visual and textual elements responsively.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,image_text_component,Image-text pairing,Requires responsive design adaptation.
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,First Content Section,Details first topic with headings and text.,S,1,Basic structured content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_one,Text column,Focused on layout consistency.
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Second Content Section,Explores second topic with related details.,S,1,Simple structured content layout.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_two,Text column,Ensures alignment with page theme.
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Third Content Section,Covers third topic emphasizing relationships.,S,1,Text-focused content without interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_three,Text column,Aligns with page narrative structure.
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Recommended Topics,Displays suggested topics in a card grid format.,M,1,Requires dynamic content population and grid layout.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,recommended_topics,Content cards,Enhances user navigation and engagement.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Utility Navigation,Provides quick access to global utilities such as sign-up and search.,M,1,Integration with header and navigation components.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,global_utility_navigation,Utility strip,Includes accessibility features for interactive elements.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Primary Navigation,Main site navigation with links to major sections.,C,1,Deep navigation structure with submenus.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,primary_navigation,Main navigation,Requires responsive design and accessibility compliance.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Hero Section,Highlights the main topic of the page with a prominent heading and introductory text.,M,1,Includes layout and styling for prominent visual impact.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,hero_section,Prominent header,Supports dynamic content and SEO optimization.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Social Share,Allows users to share the page content on social media platforms.,S,1,Simple embed functionality.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,social_share,Social media integration,Includes links to major social platforms.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Video Player,Displays a video related to the page content.,M,1,Integration with video hosting platforms and lazy loading.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,video_player,Embedded video,Supports multiple video formats.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Main Content Columns,Presents the main content in a two-column layout with text and images.,M,1,Responsive layout with text and image alignment.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,main_content_columns,Two-column layout,Optimized for readability and visual balance.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Quick Poll,Interactive poll for user engagement.,M,1,Includes form submission and validation.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,quick_poll,Interactive form,Supports dynamic question display.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Background Video Section,Section with a background video and supporting text.,C,1,Combines video and text with responsive design.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,background_video_section,Background video,Requires performance optimization for video rendering.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Recommended Topics,Displays recommended topics for further exploration.,M,1,Dynamic content loading and card layout.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,recommended_topics,Content recommendations,Optimized for user engagement.
The Eczema Itch: What Is Pruritus? | Eczema HQ,Footer Call-to-Action,Encourages users to navigate to the next topic or take action.,S,1,Simple footer integration.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,footer_cta,Call-to-action,Includes links and visual cues for user interaction.
Trigger Words Video Transcript,Global Utility Strip,Provides utility links and search functionality.,M,1,Includes multiple interactive elements such as search and links.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,global_utility_strip,Utility strip,No direct match found in AEM catalog.
Trigger Words Video Transcript,Primary Navigation,Offers main navigation links to primary site sections.,M,1,Contains structured navigation with submenus.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,primary_navigation,Main navigation,No direct match found in AEM catalog.
Trigger Words Video Transcript,Hero Section,Highlights the main topic with a title and social sharing options.,M,1,Requires responsive design and integration of social sharing.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,hero_section,Hero layout,Matched with catalog entry for Hero block.
Trigger Words Video Transcript,Video Player,Displays video content with player controls.,C,1,Handles multimedia embedding and playback controls.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,video_player,Video embedding,Matched with catalog entry for Video block.
Trigger Words Video Transcript,Transcript Content,Provides textual transcript for video content.,M,1,Requires accessibility considerations and dynamic content loading.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,transcript_content,Text transcript,No direct match found in AEM catalog.
Trigger Words Video Transcript,Recommended Topics,Displays related topics with images and links.,M,1,Involves dynamic content generation and linking.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,recommended_topics,Related topics,No direct match found in AEM catalog.
Trigger Words Video Transcript,Footer,Contains footer links and site information.,S,1,Static content with basic styling.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,footer,Footer layout,Matched with catalog entry for Footer block.
Derm Reacts Transcript,Global Utility Strip,"Provides quick access to contact, subscription, or group site links.",S,1,Minimal scope; static links and basic navigation.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,global_utility_strip,Utility strip,No direct match found in catalog.
Derm Reacts Transcript,Primary Header and Branding,Displays the logo and primary navigation for the site.,M,1,Includes branding and primary navigation functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,primary_header,Main navigation,No direct match found in catalog.
Derm Reacts Transcript,Hero Section,Highlights the main title and introduction to the page.,S,1,Simple hero block with title and introduction.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,hero_section,Hero section,Matched to 'Hero' block in catalog.
Derm Reacts Transcript,Social Share Section,Allows users to share the content on various social media platforms.,S,1,Basic social sharing functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,social_share,Social share,No direct match found in catalog.
Derm Reacts Transcript,Video Player,Displays the main video content for the page.,M,1,Includes video embedding and playback functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,video_player,Video player,Matched to 'Video' block in catalog.
Derm Reacts Transcript,Transcript Content,Contains the detailed transcript of the video content.,S,1,Static rich text content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,transcript_content,Rich text transcript,No direct match found in catalog.
Derm Reacts Transcript,Recommended Topics,Shows additional topics and related content for the user.,S,1,Static content display with links.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,recommended_topics,Related content,No direct match found in catalog.
Derm Reacts Transcript,Footer,Displays site-wide footer links and information.,S,1,Basic footer functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/derm-reacts-transcript,footer,Footer,Matched to 'Footer' block in catalog.
Understanding Eczema,Global Utility Strip,"Provides quick access to global actions such as signing up, logging in, and searching.",S,1,Basic navigation functionality with low customization requirements.,https://www.eczemaheadquarters.com/understanding-eczema,global_utility_strip,Utility strip,No exact match found in AEM catalog.
Understanding Eczema,Primary Navigation,Main navigation menu for accessing primary site sections.,M,1,Includes submenu and hierarchical navigation.,https://www.eczemaheadquarters.com/understanding-eczema,primary_navigation,Main navigation,No exact match found in AEM catalog.
Understanding Eczema,Footer,Displays site-wide links and legal information.,S,1,Simple layout with predefined styles.,https://www.eczemaheadquarters.com/understanding-eczema,footer,Legal footer,Matched with AEM catalog entry 'Footer'.
Understanding Eczema,Back to Top Button,Provides a button for users to quickly scroll back to the top of the page.,S,1,Single-button functionality with minimal interactivity.,https://www.eczemaheadquarters.com/understanding-eczema,back_to_top,Scroll utility,No exact match found in AEM catalog.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Utility Navigation,Provides quick access links such as sign-up and search.,S,1,Simple navigation links without complex interactions.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,global_utility_strip,Utility strip,Potential for integration with user profile and search features.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Primary Navigation,Main site navigation with links to major sections.,M,1,Includes dropdown menus and hierarchical navigation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,primary_navigation,Main navigation,Requires accessibility considerations for menu interaction.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Hero Section,Highlights the main topic of the page with a prominent heading.,S,1,Static content presentation with minimal interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,hero_section,Page hero,Focus on visual impact and responsive design.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Social Share,Allows users to share the page content on social media.,S,1,Integration with external social media APIs.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,social_share,Social sharing,Ensure compliance with social media platform guidelines.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Content Introduction,Introduces the topic with a summary and initial context.,S,1,Static text content without dynamic features.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,main_content_intro,Introductory content,Ensure alignment with page theme and tone.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Sunflower Oil Section,Details about the benefits and usage of sunflower oil.,S,1,Simple text and image presentation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_sunflower_oil,Content fragment,Ensure content is factual and well-structured.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Turmeric Section,Details about the benefits and usage of turmeric.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_turmeric,Content fragment,Include references to scientific studies where applicable.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Alternative Methods Section,Discusses alternative methods like relaxation and stress management.,S,1,Simple text-based content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_alternative,Content fragment,Focus on actionable advice and user engagement.
Investigating Natural Home Remedies for Eczema | Eczema HQ,Recommended Topics,Provides links to related topics for further exploration.,S,1,Static card layout for navigation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,recommended_topics,Related topics,Ensure links are relevant and updated regularly.
Eczema Stories: Living With Eczema | Eczema HQ,Global Utility Strip,"Provides quick access to contact, subscription, and group site links.",S,1,Simple navigation links with minimal styling.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,global_utility_strip,Utility strip,No direct match in AEM catalog.
Eczema Stories: Living With Eczema | Eczema HQ,Primary Header,Displays the main branding and navigation elements.,M,1,Includes branding and navigation functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,primary_header,Main navigation,Mapped to AEM Header block.
Eczema Stories: Living With Eczema | Eczema HQ,Mega Navigation,Offers a detailed navigation menu with submenus.,C,1,Complex navigation structure with hierarchical submenus.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,mega_navigation,Detailed navigation,No direct match in AEM catalog.
Eczema Stories: Living With Eczema | Eczema HQ,Hero Section,Highlights the main title and introductory text about the page.,M,1,Hero section with large image and heading.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,hero_section,Hero layout,Mapped to AEM Hero block.
Eczema Stories: Living With Eczema | Eczema HQ,Introduction Paragraph,Provides a brief overview of the content on the page.,S,1,Simple text content with basic styling.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,intro_paragraph,Text content,No direct match in AEM catalog.
Eczema Stories: Living With Eczema | Eczema HQ,Trigger Words Section,Features content and a video about eczema trigger words.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,trigger_words_section,Video section,Mapped to AEM Video block.
Eczema Stories: Living With Eczema | Eczema HQ,Fill in the Blank Section,Contains a video and text about personal eczema experiences.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,fill_in_the_blank_section,Video section,Mapped to AEM Video block.
Eczema Stories: Living With Eczema | Eczema HQ,Dermatologist Reacts Section,Includes a video and text featuring a dermatologist's perspective.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,dermatologist_reacts_section,Video section,Mapped to AEM Video block.
Eczema Stories: Living With Eczema | Eczema HQ,Share Your Story CTA,Encourages users to share their eczema stories via email or phone.,S,1,Simple call-to-action text.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,share_story_cta,Call-to-action,No direct match in AEM catalog.
Eczema Stories: Living With Eczema | Eczema HQ,Next Page CTA,Provides a call-to-action to continue exploring related content.,S,1,Simple call-to-action text.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,next_page_cta,Call-to-action,No direct match in AEM catalog.
Eczema Headquarters Sitemap,Global Header,"Displays the main navigation, logo, and utility links for the site.",M,1,"Includes navigation, logo, and utility links with potential interactivity and accessibility requirements.",https://www.eczemaheadquarters.com/sitemap,global_header,Main navigation,Could not find an exact match in the catalog.
Eczema Headquarters Sitemap,Primary Navigation,"Provides the main site navigation links, including submenus.",C,1,Deep navigation structure with submenus and interactive elements.,https://www.eczemaheadquarters.com/sitemap,primary_navigation,Primary navigation,Could not find an exact match in the catalog.
Eczema Headquarters Sitemap,Sitemap Title,Displays the title of the sitemap page.,S,1,Simple text-based component.,https://www.eczemaheadquarters.com/sitemap,sitemap_title,Page title,Could not find an exact match in the catalog.
Eczema Headquarters Sitemap,Sitemap Links Section,Displays the first set of sitemap links categorized by topic.,M,1,Categorized links may require dynamic rendering or styling.,https://www.eczemaheadquarters.com/sitemap,sitemap_links_section_1,Sitemap links,Could not find an exact match in the catalog.
Eczema Headquarters Sitemap,Global Footer,Displays footer links and additional site navigation.,M,1,Includes multiple navigation and interactive elements.,https://www.eczemaheadquarters.com/sitemap,global_footer,Footer navigation,Could not find an exact match in the catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Global Utility Strip,Provides global navigation options such as contact and subscription links.,M,1,Requires integration with global site navigation and user interaction elements.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,global_utility_strip,Utility strip,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Primary Navigation,Main site navigation with links to primary sections.,C,1,Involves deep navigation structures and accessibility compliance.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,primary_navigation,Main navigation,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Hero Section,Prominent introductory section with a headline and supporting image.,M,1,Requires handling of responsive design and media content.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,hero_section,Hero section,Matched to Hero in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Promo Drawer,Interactive drawer prompting user feedback or additional actions.,M,1,Includes user interaction and animation components.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,promo_drawer,Promo drawer,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Specialist Introduction,Section introducing eczema specialists and their roles.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,specialist_intro,Introduction section,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Quick Poll,Interactive poll for users to provide feedback on their treatment satisfaction.,M,1,Requires handling of user inputs and data submission.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,quick_poll,Poll,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Next Page CTA,Call-to-action encouraging users to find an eczema specialist.,S,1,Simple button or link functionality.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,nextpage_cta,Call-to-action,No exact match found in the AEM catalog.
Your Eczema Care Team: Specialists | Eczema HQ,Recommended Topics,Section with recommended articles and resources for users.,M,1,Dynamic content generation based on user interactions.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,recommended_topics,Topics carousel,No exact match found in the AEM catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Global Utility Strip,Provides quick access to sign-up and search functionalities.,S,1,Simple utility bar with links.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,global_utility_strip,Utility strip,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Primary Header,Displays the main navigation and branding for the site.,M,1,Contains branding and navigation elements.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,primary_header,Main header,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Primary Navigation,Contains the main site navigation links.,M,1,Includes hierarchical navigation.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,primary_navigation,Main navigation,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Hero Section,Highlights the main message or purpose of the page.,M,1,Prominent visual and text display.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,hero_section,Hero banner,Matched to 'Hero' block in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Introduction Text,Provides an introduction and context for the page content.,S,1,Static text content.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,intro_text,Introductory paragraph,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Social Share,Allows users to share the page content on social media platforms.,S,1,Simple sharing functionality.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,social_share,Social media links,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Embedded Form,Displays a form for user input or interaction.,C,1,Handles user input and data submission.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,embedded_form,Input form,Matched to 'Form' block in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Call-to-Action Section,Encourages users to download a guide or take a specific action.,M,1,Interactive and action-oriented.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,cta_section,Call-to-action,No direct match found in catalog.
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Footer Links,Provides additional navigation and resources in the footer.,S,1,Static footer links.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,footer_links,Footer navigation,No direct match found in catalog.
OLP Thank You New,Utility Navigation,Provides quick access to sign-up and search functionalities.,M,1,Includes accessibility considerations and interactive elements.,https://www.eczemaheadquarters.com/landing/thanks,global_utility_navigation,Utility strip,No exact match in the catalog.
OLP Thank You New,Primary Navigation,Main site navigation with links to various sections and subsections.,C,1,Deep navigation with hierarchical menus and accessibility features.,https://www.eczemaheadquarters.com/landing/thanks,primary_navigation,Main navigation,No exact match in the catalog.
OLP Thank You New,Hero Section,Displays a prominent message and image to welcome users to the page.,M,1,Includes visual prominence and potential animation.,https://www.eczemaheadquarters.com/landing/thanks,hero_section,Hero banner,No exact match in the catalog.
OLP Thank You New,Main Message,Highlights the purpose of the page with a headline and supporting text.,S,1,Simple text-based content.,https://www.eczemaheadquarters.com/landing/thanks,main_message,Headline and text,No exact match in the catalog.
OLP Thank You New,Recommended Topics,Showcases topics and resources relevant to the user.,M,1,Dynamic content display with potential user personalization.,https://www.eczemaheadquarters.com/landing/thanks,recommended_topics,Card grid,No exact match in the catalog.
OLP Thank You New,Footer,Contains site-wide links and information organized into categories.,M,1,Includes fragments and styling configurations.,https://www.eczemaheadquarters.com/landing/thanks,footer,Site footer,Matched to catalog entry.
See the Invisible Impact of Eczema | Eczema HQ,Utility Navigation,Provides quick access to sign-up options and utility navigation.,S,1,Basic links and navigation functionality.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,global_utility_strip,Utility strip,Matches header functionality.
See the Invisible Impact of Eczema | Eczema HQ,Primary Header,Displays the main branding and navigation elements.,M,1,Includes branding and potentially complex navigation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,primary_header,Main navigation,Includes primary navigation and branding.
See the Invisible Impact of Eczema | Eczema HQ,Hero Section,Highlights the main theme of the page with a prominent heading and background.,M,1,Requires design and responsive layout considerations.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,hero_section,Hero banner,Prominent visual and title.
See the Invisible Impact of Eczema | Eczema HQ,Social Share,Allows users to share the page content on various social media platforms.,S,1,Basic integration with social media APIs.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,social_share,Share buttons,No direct match in AEM catalog.
See the Invisible Impact of Eczema | Eczema HQ,Main Content Columns,Organizes the primary content into columns for structured presentation.,M,1,Responsive design and layout-specific challenges.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,main_content_columns,Content columns,Flexible layout needs.
See the Invisible Impact of Eczema | Eczema HQ,Quote Section A,Displays a quote from a real eczema patient with accompanying imagery.,S,1,Simple text and image display.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,quote_section_a,Quote with image,Styled for emphasis.
See the Invisible Impact of Eczema | Eczema HQ,Finding A Section,Explores the impact of eczema on sleep and productivity.,M,1,Interactive expandable content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,finding_a_section,Accordion section,Interactive and structured.
See the Invisible Impact of Eczema | Eczema HQ,Footer Section,Contains site-wide links and information.,S,1,Basic footer with links.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,footer_section,Footer,Matches footer functionality.
Eczema and Emotional Health and Wellness | Eczema HQ,Utility Navigation,"Provides quick access to contact, subscription, and group site links.",S,1,Simple navigation bar with minimal interactive elements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,global_utility_strip,Utility strip,Includes contact and subscription links.
Eczema and Emotional Health and Wellness | Eczema HQ,Primary Navigation,Main site navigation menu with links to key sections.,M,1,Expandable menu with hierarchical navigation.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,primary_navigation,Main navigation,Supports submenus and multiple levels.
Eczema and Emotional Health and Wellness | Eczema HQ,Hero Section,Highlights the main topic of the page with a title and image.,S,1,Static content with image and text.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,hero_section,Hero image,Used for visual emphasis.
Eczema and Emotional Health and Wellness | Eczema HQ,Introduction Text,Provides an introductory paragraph about the topic.,S,1,Simple text content with no interactive elements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,intro_text,Static text,Basic paragraph structure.
Eczema and Emotional Health and Wellness | Eczema HQ,Main Content Columns,Displays the main content in a two-column layout.,M,1,Responsive layout for structured content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,main_content_columns,Two-column layout,Adapts to screen sizes.
Eczema and Emotional Health and Wellness | Eczema HQ,Quick Poll,Interactive poll for user engagement.,C,1,Includes form handling and user interaction.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,quick_poll,Poll form,Captures user input dynamically.
Eczema and Emotional Health and Wellness | Eczema HQ,Call to Action Section,Encourages users to explore related topics or take specific actions.,S,1,Simple call-to-action links or buttons.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,cta_section,CTA buttons,Directs user actions.
Eczema and Emotional Health and Wellness | Eczema HQ,Recommended Topics,Displays suggested topics for further reading.,M,1,Card layout with links to additional content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-emotional-health,recommended_topics,Content cards,Encourages further exploration.
Treatment Sign Up Page,Utility Navigation,Provides quick access to global utilities such as contact and subscription options.,S,1,Simple navigation with limited elements.,https://www.eczemaheadquarters.com/landing/stay-tuned,global_utility_strip,Utility strip,No direct match found in the AEM catalog.
Treatment Sign Up Page,Primary Navigation,Main site navigation menu with links to major sections.,M,1,Includes hierarchical navigation and submenu functionality.,https://www.eczemaheadquarters.com/landing/stay-tuned,primary_navigation,Main navigation,No direct match found in the AEM catalog.
Treatment Sign Up Page,Hero Section,Prominent section with an image and heading to introduce the page.,M,1,Includes visual elements and dynamic content.,https://www.eczemaheadquarters.com/landing/stay-tuned,hero_section,Hero banner,No direct match found in the AEM catalog.
Treatment Sign Up Page,Content Columns,Two-column layout with text and images providing detailed information.,M,1,Moderate layout complexity with structured content.,https://www.eczemaheadquarters.com/landing/stay-tuned,main_content_columns,Columns layout,No direct match found in the AEM catalog.
Treatment Sign Up Page,Recommended Topics,Displays recommended topics with links and images.,M,1,Includes interactive elements and links.,https://www.eczemaheadquarters.com/landing/stay-tuned,recommended_topics,Content recommendations,No direct match found in the AEM catalog.
Treatment Sign Up Page,Footer,Footer with links to various site sections and additional resources.,S,1,Simple structure with static links.,https://www.eczemaheadquarters.com/landing/stay-tuned,footer_section,Footer navigation,No direct match found in the AEM catalog.
homepage-experience-full,Utility Navigation,"Provides quick access to user actions like login, signup, and search.",M,1,Includes interactive elements requiring accessibility and dynamic updates.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,global_utility_strip,Utility strip,Could be mapped to a navigation block type with a utility focus.
homepage-experience-full,Primary Navigation,Main navigation for site-wide links and hierarchical menu.,C,1,Deep hierarchical navigation requiring accessibility and responsive design.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,primary_navigation,Main navigation,May align with a navigation block type for primary headers.
homepage-experience-full,Hero Section,Displays main visual and introductory content for the page.,M,1,Includes large visuals and dynamic content requiring responsive design.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,hero_section,Hero,Consider mapping to a Hero block type for visual emphasis.
homepage-experience-full,Information Tree,Interactive guide helping users navigate based on their eczema experience.,C,1,Requires dynamic interactions and conditional logic.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,info_tree,Interactive guide,Could be linked to a decision tree or interactive block type.
homepage-experience-full,Footer,"Provides site-wide links and resources, styled for consistent branding.",M,1,Includes fragments and requires accessibility compliance.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,footer,Footer,Mapped successfully to Footer block type from the catalog.
We Hope You’re Hungry for The Truth | Eczema HQ,Utility Navigation,Provides quick access links for contact and subscription.,S,1,Basic navigation links with minimal interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,global_utility_strip,Utility strip,Could be mapped to a custom utility navigation block.
We Hope You’re Hungry for The Truth | Eczema HQ,Primary Navigation,Main navigation links for site sections.,M,1,Includes dropdown menus and hierarchical navigation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,primary_navigation,Main navigation,Potential mapping to a custom header navigation block.
We Hope You’re Hungry for The Truth | Eczema HQ,Hero Section,Prominent hero section with headline and supporting content.,M,1,Requires responsive design and prominent styling.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,hero_section,Hero banner,Matches the 'Hero' block from the catalog.
We Hope You’re Hungry for The Truth | Eczema HQ,Social Sharing Buttons,Facilitates sharing on social media platforms.,S,1,Simple buttons with external links.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,social_share,Social share,Could be integrated with an embed or custom sharing block.
We Hope You’re Hungry for The Truth | Eczema HQ,Diet Advice Call-to-Action,Encourages user engagement through sign-up.,M,1,Includes form submission or link redirection.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,diet_advice_cta,Call-to-action,May require custom CTA block implementation.
We Hope You’re Hungry for The Truth | Eczema HQ,Recommended Topics Section,Displays links to related topics and resources.,S,1,Static links with basic styling.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,recommended_topics,Related topics,Could use a card or list block for layout.
