Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
We Hope You’re Hungry for The Truth | Eczema HQ,Diet Advice Call-to-Action,Encourages user engagement through sign-up.,M,1,Includes form submission or link redirection.,https://www.eczemaheadquarters.com/learnings-from-the-lab/eczema-diets,diet_advice_cta,Call-to-action,May require custom CTA block implementation.,screenshots/blocks/diet_advice_cta__default.png
Can Stress Cause Eczema? | Eczema HQ,Stress Busters Section,Provides tips and techniques to reduce stress.,S,1,Simple content block with static information.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,stress_busters_section,Content feature,No direct match in the catalog.,screenshots/blocks/stress_busters_section__default.png
Help us improve (Voice of the Customer) | Eczema HQ,Feedback Form,Embedded form for collecting user feedback.,C,1,"Handles user input, validation, and submission processes.",https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,form_embed,Survey form,Critical for user interaction and data collection.,screenshots/blocks/form_embed__default.png
Biologics &amp; Oral Small Molecules | Eczema HQ,Introduction Content,Provides an overview and context for the page topic.,S,1,Simple text-based content with no dynamic functionality.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,intro_content,Text content,Could be mapped to Columns or another layout block if more details are provided.,screenshots/blocks/intro_content__default.png
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Introduction Columns,Provides an introduction to the topic with text and supporting imagery.,S,1,Simple layout with static content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,intro_columns,Introductory layout,No direct match in the catalog.,screenshots/blocks/intro_columns__default.png
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Tips Section,Offers actionable tips for managing eczema.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,tips_section,Tips display,No direct match in the catalog.,screenshots/blocks/tips_section__default.png
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Inline Call to Action,Encourages users to sign up for additional resources or magazines.,S,1,Simple call-to-action functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,inline_cta,Inline subscription prompt,No direct match in the catalog.,screenshots/blocks/inline_cta__default.png
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Image with Text,Displays an image alongside descriptive text.,S,1,Static layout with image and text pairing.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,image_with_text_1,Image and text block,No exact match found in the catalog.,screenshots/blocks/image_with_text_1__default.png
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Scientific Takeaway,Summarizes the scientific insights related to the page topic.,S,1,Simple text-based content block.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,scientific_takeaway,Takeaway section,No exact match found in the catalog.,screenshots/blocks/scientific_takeaway__default.png
Current Eczema Treatment Options | Eczema HQ,Treatment Options Accordion,Displays expandable sections for treatment details.,M,1,Interactive UI element with content toggling.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,accordion_treatment_options,Accordion,Mapped to 'Accordion' from the catalog.,screenshots/blocks/accordion_treatment_options__default.png
Current Eczema Treatment Options | Eczema HQ,Reactive and Proactive Section,Explains reactive and proactive treatment approaches.,S,1,Static text with minimal styling.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,reactive_proactive_section,Content section,No matching block in the AEM catalog.,screenshots/blocks/reactive_proactive_section__default.png
Supporting A Kid or Teen with Eczema | Eczema HQ,Multi-Column Content,Displays detailed content in columns.,M,1,Requires layout management for multi-column display.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,content_columns,Content layout,No direct match found in AEM catalog.,screenshots/blocks/content_columns__default.png
Supporting A Kid or Teen with Eczema | Eczema HQ,Tips Section,Provides actionable advice and tips.,S,1,Straightforward section with text-based tips.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,supporting_tips,Advice section,No direct match found in AEM catalog.,screenshots/blocks/supporting_tips__default.png
Eczema HQ on Social Media | Eczema HQ,Social Media CTAs,Links to follow the site on social media platforms.,S,1,Simple link-based functionality.,https://www.eczemaheadquarters.com/connect-with-us,social_media_ctas,Social media links,No exact match found in the catalog.,screenshots/blocks/social_media_ctas__default.png
Find a Doctor Near You | Eczema HQ,Specialist Locator,Interactive tool for finding specialists by ZIP code.,C,1,Complex functionality with user input and data fetching.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,locator_tool,Locator tool,Requires integration with backend services for data.,screenshots/blocks/locator_tool__default.png
Find a Doctor Near You | Eczema HQ,Introduction Text,Introductory text providing context for the locator tool.,S,1,Static text with basic styling.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,rich_text_intro,Rich text,Can be styled directly in the CMS.,screenshots/blocks/rich_text_intro__default.png
Eczema Support &amp; Resources,Hero Carousel,Showcases featured content in a rotating carousel format.,C,1,Interactive component with navigation buttons and indicators.,https://www.eczemaheadquarters.com/eczema-support-and-resources,hero_carousel,Content carousel,Mapped to the Carousel block in AEM catalog.,screenshots/blocks/hero_carousel__default.png
Eczema Support &amp; Resources,Back to Top,Scrolls the page back to the top when clicked.,S,1,Simple functionality with minimal styling.,https://www.eczemaheadquarters.com/eczema-support-and-resources,back_to_top_button,Scroll button,No exact match found in the AEM catalog.,screenshots/blocks/back_to_top_button__default.png
Learnings from the Lab,Featured Articles,Displays featured articles in a grid format.,M,1,Requires responsive grid layout and image handling.,https://www.eczemaheadquarters.com/learnings-from-the-lab,featured_articles,Article grid,Supports image and text display.,screenshots/blocks/featured_articles__default.png
Sign Up Successful: Thank You! | Eczema HQ,Confirmation Message,This section provides a thank-you message and additional information to the user.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,confirmation_message,default,templateIds: tpl_45,screenshots/blocks/confirmation_message__default.png
Sign Up Successful: Thank You! | Eczema HQ,Quick Poll 1,The first quick poll asks the user about their primary doctor for eczema.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,quick_poll_1,default,templateIds: tpl_45,screenshots/blocks/quick_poll_1__default.png
Sign Up Successful: Thank You! | Eczema HQ,Quick Poll 2,The second quick poll asks the user about their upcoming doctor appointments.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,quick_poll_2,default,templateIds: tpl_45,screenshots/blocks/quick_poll_2__default.png
